 vacas_prenadas_calcular2025-01-11 10:25:43,347 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,138 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,140 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,142 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,144 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,148 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,150 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,153 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,155 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,157 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,159 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,161 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,165 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,168 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,170 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,173 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,175 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,176 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,180 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,183 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,185 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,187 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,189 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,191 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,193 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,197 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,200 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,202 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,204 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,206 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,208 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,210 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,214 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,216 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,219 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,221 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:05,223 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,762 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,767 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,769 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,772 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,778 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,784 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,788 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,790 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,795 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,800 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,803 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,806 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,808 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,814 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,818 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,821 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,824 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,830 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,834 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,836 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,839 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,841 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,848 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,851 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,853 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,856 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,858 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,865 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,868 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,873 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,878 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,883 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,886 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,889 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,895 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,900 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,903 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,905 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,908 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,915 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,918 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,920 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,922 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,925 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,932 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,935 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,937 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,940 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,945 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,950 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,953 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,955 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,958 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,965 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,968 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,970 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,972 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,976 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,982 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,985 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,987 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,990 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:07,995 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,001 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,004 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,008 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,012 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,016 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,022 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,024 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,028 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,033 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,036 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,039 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,042 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,048 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,051 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,054 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,056 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,061 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,066 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,069 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,071 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,074 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,081 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,085 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,088 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,091 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,098 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,101 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,104 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,106 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,111 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:08,114 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 15:22:11,354 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2028-01-01 
2025-01-12 15:22:11,364 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2026-01-06 
2025-01-12 15:22:11,371 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2027-01-03 
2025-01-12 15:22:11,381 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-07 
2025-01-12 15:22:11,388 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-16 
2025-01-12 15:22:11,399 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-29 
2025-01-12 15:22:11,405 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-22 
2025-01-12 15:22:11,414 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-24 
2025-01-12 15:22:11,421 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-04 
2025-01-12 15:22:11,428 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-30 
2025-01-12 15:22:11,437 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-12-31 
2025-01-12 15:22:16,562 - Lib.funcion_IEP_por_raza - INFO - Funcion IEP_por_raza
2025-01-12 18:34:16,692 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2028-01-01 
2025-01-12 18:34:16,703 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2026-01-06 
2025-01-12 18:34:16,708 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2027-01-03 
2025-01-12 18:34:16,713 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-07 
2025-01-12 18:34:16,720 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-16 
2025-01-12 18:34:16,724 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-29 
2025-01-12 18:34:16,727 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-22 
2025-01-12 18:34:16,735 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-01-24 
2025-01-12 18:34:16,739 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-04 
2025-01-12 18:34:16,742 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2030-12-30 
2025-01-12 18:34:16,746 - routes.Prod_leche - INFO - Funcion Edad_Sacrificio_Lecheras 2031-12-31 
2025-01-12 18:34:48,167 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,173 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,176 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,178 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,180 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,181 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,183 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,186 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,192 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,194 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,196 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,197 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,199 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,201 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,208 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,210 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,212 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,213 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,215 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,217 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,224 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,227 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,229 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,230 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,232 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,234 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,241 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,243 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,245 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,247 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,249 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,251 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,258 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,260 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,261 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,263 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,265 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,267 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-12 18:34:48,275 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
